Timestamp,SF_Product_Name,BU,Revenue,Quantity,Open_Opportunities,New_Quotes,Revenue_new_orders,Quantity_new_orders
2/1/2022,M11-043,D300,141575,33,30,5,22264,5
2/1/2022,M2,D100,508798,540,13,0,0,0
2/1/2022,M4,D100,1508670,1466,32,1,5289,5
2/1/2022,M5,D100,426471,369,4,0,0,0
2/1/2022,Manual Stool,D300,1217,11,2,0,0,0
2/1/2022,MDS Services,D100,1725308,72,72,13,351407,13
2/1/2022,MDS Services,D300,664919,15,15,3,161803,3
2/1/2022,Midmark Complete - All Models,D300,454765,33,27,2,48710,3
2/1/2022,Midmark Digital Spirometer - USB version,D100,133936,62,12,4,30938,14
2/1/2022,Mobile True Definition Scanner,D200,12595,1,1,0,0,0
2/1/2022,MVP-1-Comfort,D200,26400,4,1,0,0,0
2/1/2022,MVP-1-Comfort-LED,D200,215696,26,4,0,0,0
2/1/2022,MVP-1-Trim,D200,56000,7,1,0,0,0
2/1/2022,MVP-1-Trim-LED,D200,419544,51,7,0,0,0
2/1/2022,MVP-2-Comfort-LED,D200,139848,17,2,0,0,0
2/1/2022,MVP-2-Trim-LED,D200,91256,11,2,0,0,0
2/1/2022,MVP-3-Trim-LED,D200,64000,8,1,0,0,0
2/1/2022,Patient Support Rails + (9A600002),D100,129728,652,21,6,51868,57
2/1/2022,Pivoting Work Surface and Asst Unit- 153659-004,D200,556408,316,45,11,142078,78
2/1/2022,Pivoting Work Surface Only- 153659-003,D200,11009,13,4,0,0,0
2/1/2022,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,1289960,346,49,4,90241,23
2/1/2022,PM-4,D200,13531,2,2,1,6858,1
2/1/2022,"Procenter Assistant's Unit, Console and Cuspidors",D200,133230,200,40,4,17974,21
2/1/2022,Procenter LR or Console- 153600-001/002/003/020/021,D200,5080760,958,159,36,1364090,253
2/1/2022,Procenter Wall/ Side Cabinet Units- 153678,D200,252181,51,10,1,4680,1
2/1/2022,prod_18605,D200,30792,8,2,0,0,0
2/1/2022,prod_18606,D200,205421,65,6,0,0,0
2/1/2022,Quick Clean - QC1-001,D200,1552,2,2,2,1552,2
2/1/2022,Quick Clean - QC1-001,D300,4925,6,6,1,948,1
2/1/2022,Quick Clean - QC3-001,D100,16955,11,9,2,4693,3
2/1/2022,Quick Clean - QC3-001,D200,120799,87,70,15,27598,20
2/1/2022,Quick Clean - QC3-001,D300,21464,15,12,2,3110,2
2/1/2022,Quick Clean - QC3R-001,D100,4809,8,5,3,1729,6
2/1/2022,Quick Clean - QC3R-001,D200,24480,16,11,2,3144,2
2/1/2022,Quick Clean - QC3R-001,D300,5594,3,3,0,0,0
2/1/2022,Quick Clean - QC6-001,D100,2787,1,1,0,0,0
2/1/2022,Quick Clean - QC6-001,D200,41650,20,19,3,6173,3
2/1/2022,Quick Clean - QC6-001,D300,8448,4,4,0,0,0
2/1/2022,Quick Clean - QC6R-001,D200,34621,11,5,1,19133,6
2/1/2022,Quick Clean - QC6R-001,D300,3189,1,1,0,0,0
2/1/2022,Quiet Cottages - All Models,D300,1191085,214,23,5,756530,123
2/1/2022,Raintree - All Models,D300,751282,135,27,2,47710,9
2/1/2022,Sani-Kennels - All Models,D300,10791628,4995,134,23,1209358,749
2/1/2022,Scavenger,D300,9943,9,9,0,0,0
2/1/2022,Seating Carthage - All Models,D300,1510,2,1,0,0,0
2/1/2022,Software,D100,24198,150,11,3,12995,3
2/1/2022,Software - IQ Path Citrix,D100,105920,108,9,1,4366,1
2/1/2022,Software - IQIE,D100,136469,22,3,1,31284,1
2/1/2022,Stainless Steel Cages - All Models,D300,1469561,2654,117,20,235069,368
2/1/2022,Stainless Steel Kennels - All Models,D300,2763517,896,99,16,123898,54
2/1/2022,Stainless Steel Tubs - All Models,D300,107867,47,25,3,6990,3
2/1/2022,Ultra-Base - All Models,D300,562692,186,11,0,0,0
2/1/2022,UltraComfort Chair Only- 153592-001,D200,243197,65,10,0,0,0
2/1/2022,UltraComfort Console Chair- 153592-002,D200,670459,140,1,0,0,0
2/1/2022,UltraComfort LR Chair- 153592-003,D200,278628,59,15,0,0,0
2/1/2022,UltraTrim Chair Only- 153758-001,D200,532350,127,24,1,48567,12
2/1/2022,UltraTrim Console Chair- 153758-002,D200,310257,76,9,0,0,0
2/1/2022,UltraTrim LR Chair- 153758-003,D200,3884317,795,133,37,1160755,231
2/1/2022,Units - Assistant - Elevance,D200,113334,15,2,0,0,0
2/1/2022,V8101 EOIS 3D Small,D200,43775,1,1,0,0,0
2/1/2022,V8201 EOIS 3D Medium,D200,105060,2,2,1,52530,1
2/1/2022,Vaporizer,D300,68949,68,20,2,16003,15
2/1/2022,Ventilator,D300,19348,5,2,0,0,0
2/1/2022,VF-5,D300,1304,4,1,0,0,0
2/1/2022,VME2,D300,1523,1,1,0,0,0
2/1/2022,VMS,D300,93840,43,9,1,2293,1
2/1/2022,VMS Plus,D300,131452,56,17,2,33771,14
2/1/2022,V-Top Surgery Table - All Models,D300,220347,78,43,5,31609,11
2/1/2022,Work Station Power Mount (PMXX),D100,107700,331,11,0,0,0
2/1/2022,Zone Mobile Cart - 2 200 0072,D100,135358,368,14,1,15185,25
2/1/2022,Zone Wall Mount - 2 200 0082,D100,11586,19,2,0,0,0
3/1/2022,002-10064-00,D100,0,46,4,1,0,7
3/1/2022,002-1895-00,D300,54341,29,4,0,0,0
3/1/2022,1-100-1603,D100,0,30,4,0,0,0
3/1/2022,120/130 Lights - All Models,D300,128428,49,13,1,5969,2
3/1/2022,203,D100,155465,151,8,5,114889,108
3/1/2022,204,D100,3328766,2997,195,30,521056,494
3/1/2022,224,D100,6718644,1784,162,30,1392221,343
3/1/2022,225,D100,13395260,2766,139,20,1168624,222
3/1/2022,230,D100,1746010,220,58,7,256569,31
3/1/2022,244,D100,570016,70,15,0,0,0
3/1/2022,244,D200,8705,1,1,1,8705,1
3/1/2022,250 - Medical,D100,5170,18,4,3,2963,10
3/1/2022,253 - Medical,D100,1491585,1739,96,7,64230,67
3/1/2022,255 - Medical,D100,1159859,513,66,11,123195,50
3/1/2022,255 LED Procedure Light,D300,302085,99,26,4,37490,12
3/1/2022,270,D100,9276,93,12,1,3316,32
3/1/2022,271,D100,34848,235,1,0,0,0
3/1/2022,272,D100,743798,5534,245,27,58450,409
3/1/2022,273,D100,288389,1598,63,6,8973,47
3/1/2022,274,D100,30956,143,11,1,1414,6
3/1/2022,275,D100,4216,14,2,1,3055,10
3/1/2022,276,D100,643247,1669,49,6,32088,77
3/1/2022,277,D100,212403,422,13,3,17712,33
3/1/2022,278,D100,5551,7,1,0,0,0
3/1/2022,279,D100,31650,50,1,0,0,0
3/1/2022,280,D100,979387,4084,166,27,97184,335
3/1/2022,281,D100,23642,40,11,4,13289,22
3/1/2022,282,D100,249297,840,33,3,12044,32
3/1/2022,4-000-0028,D100,1112574,452,47,10,97069,38
3/1/2022,425,D100,57613,133,5,2,12171,24
3/1/2022,427,D100,9775,14,1,0,0,0
3/1/2022,5860,D300,312690,152,28,2,15823,7
3/1/2022,6211,D100,28590,30,1,0,0,0
3/1/2022,6212,D100,3849379,3487,69,2,35738,30
3/1/2022,6212,D200,1132,1,1,0,0,0
3/1/2022,6213,D100,1071342,844,33,4,77182,63
3/1/2022,6214,D100,350801,446,52,4,8952,11
3/1/2022,6215,D100,1814868,2297,110,11,71679,85
3/1/2022,6217,D100,92531,98,3,0,0,0
3/1/2022,6218,D100,106210,137,4,2,42376,52
3/1/2022,6219,D100,104191,99,6,0,0,0
3/1/2022,626 Non Scale Wired,D100,17413891,3052,143,21,2439392,409
3/1/2022,626 Non Scale Wired,D200,37338,6,1,0,0,0
3/1/2022,626 Scale Wired,D100,10441189,1417,37,3,420351,61
3/1/2022,626 Scale Wireless,D100,28726051,3957,196,11,1248134,159
3/1/2022,6281,D100,27154,32,2,0,0,0
3/1/2022,6282,D100,1325462,1491,24,7,350758,373
3/1/2022,6282,D200,1788,2,1,0,0,0
3/1/2022,6282,D300,5410,6,2,1,940,1
3/1/2022,630,D100,8193412,848,150,22,1011389,97
3/1/2022,640,D100,96809,41,6,1,36026,14
3/1/2022,641,D100,2051061,202,41,8,397188,37
3/1/2022,641- Standard,D200,475201,52,17,4,108223,11
3/1/2022,641- With Rotation,D200,284037,27,9,3,68869,7
3/1/2022,647,D100,852366,129,28,6,194632,29
3/1/2022,680,D100,654,3,1,0,0,0
3/1/2022,8000-008,D300,14704,2,2,0,0,0
3/1/2022,8000-008S,D300,185883,26,19,2,15364,2
3/1/2022,8012,D300,404895,516,95,6,24305,28
3/1/2022,8014,D300,8470,4,1,1,8470,4
3/1/2022,8015,D300,7998,3,2,1,5332,2
3/1/2022,8019,D300,513618,106,24,3,20632,4
3/1/2022,95,D100,65692,130,9,3,14636,27
3/1/2022,Air Lift Stool,D300,10541,53,6,1,1176,4
3/1/2022,Air/Vac - Comp P21,D200,9222,3,3,0,0,0
3/1/2022,Air/Vac - Comp P22,D200,166010,53,4,1,3703,1
3/1/2022,Air/Vac - Comp P32,D200,250288,57,51,6,29928,6
3/1/2022,Air/Vac - Comp P52,D200,631886,118,90,26,183427,32
3/1/2022,Air/Vac - Comp P72,D200,739590,105,64,12,95058,12
3/1/2022,Air/Vac - GV G10,D200,288933,20,20,2,31238,2
3/1/2022,Air/Vac - GV G14,D200,124081,8,7,2,34492,2
3/1/2022,Air/Vac - GV G3,D200,283195,40,36,10,77016,10
3/1/2022,Air/Vac - GV G5,D200,548959,65,47,10,136430,15
3/1/2022,Air/Vac - GV G6,D200,143129,11,11,5,69126,5
3/1/2022,Air/Vac - GV G7,D200,485713,49,38,8,84970,8
3/1/2022,Air/Vac - PV P10,D200,59192,5,1,0,0,0
3/1/2022,Air/Vac - PV P3,D200,376611,66,17,1,6309,1
3/1/2022,Air/Vac - PV P5,D200,77111,10,10,4,33384,4
3/1/2022,Air/Vac - PV P6,D200,192469,18,7,0,0,0
3/1/2022,Air/Vac - PV P7,D200,148854,16,12,4,40420,4
3/1/2022,Air/Vac - WR CV10,D200,3573,1,1,0,0,0
3/1/2022,Air/Vac - WR CV10R,D200,11049,3,3,0,0,0
3/1/2022,Air/Vac - WR CV5,D200,1671,1,1,0,0,0
3/1/2022,Air/Vac - WR CV5R,D200,1962,1,1,0,0,0
3/1/2022,Air/Vac - WR CV6,D200,2827,1,1,0,0,0
3/1/2022,Air/Vac - WR CV6R,D200,46626,16,8,0,0,0
3/1/2022,Asepsis 21 Doctor’s Cart- 153740-002,D200,9482,4,2,1,2450,1
3/1/2022,Asepsis 21 Duo Cart- 153740-003,D200,2953,1,1,0,0,0
3/1/2022,Asepsis 21 International Instrument Delivery Systems,D200,65117,15,5,1,16053,3
3/1/2022,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,35693,17,4,0,0,0
3/1/2022,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2676557,722,100,21,533593,120
3/1/2022,Assist Arms (9A615001),D100,0,60,1,0,0,0
3/1/2022,Cabinetry - Animal Health,D300,17381347,90217,205,11,1274000,24
3/1/2022,Casework - Medical,D100,45735806,122122,521,40,1968855,165
3/1/2022,Client Side Chair,D300,33483,109,8,0,0,0
3/1/2022,CMDT-60,D300,94128,11,9,1,18199,2
3/1/2022,CMDT-WS-45,D300,10016,1,1,0,0,0
3/1/2022,CMDT-WS-60,D300,30341,3,3,0,0,0
3/1/2022,CMWO,D300,16782,3,1,0,0,0
3/1/2022,CMWS,D300,154273,22,12,1,22566,3
3/1/2022,Containment Installation,D300,366155,8,8,0,0,0
3/1/2022,C-STAT5,D300,46932,24,13,3,16601,7
3/1/2022,DC Generator - All Models,D300,4356,1,1,0,0,0
3/1/2022,Dental Casework - Artizan Expressions Operatory,D200,13359680,71128,257,53,3204307,70350
3/1/2022,Dental Casework - Synthesis Operatory,D200,11613305,40614,253,53,2634305,114
3/1/2022,Dental Lighting - 255,D200,125421,50,16,8,56439,22
3/1/2022,Dental Operators Stool,D300,7911,15,3,2,7411,14
3/1/2022,Dental Stools - Assistant's,D200,758851,1573,242,62,133607,321
3/1/2022,Dental Stools - Dentist's,D200,697430,1704,254,66,130107,356
3/1/2022,Elevance Chair Only- 153810-001,D200,1660152,244,41,13,365440,52
3/1/2022,Elevance Console Chair- 153810-002,D200,154587,23,6,1,7028,1
3/1/2022,Elevance Continental- 153800-020/021,D200,146242,19,5,1,69536,11
3/1/2022,Elevance LR Chair- 153810-003,D200,5053544,746,121,28,1033072,147
3/1/2022,Flat Top Surgery Table - All Models,D300,22402,10,5,1,4604,2
3/1/2022,Flooring,D300,5582443,125,125,1,60000,1
3/1/2022,Halogen- Ceiling Mounted Light- CEML,D200,29423,12,2,2,29423,12
3/1/2022,Halogen- Console Mount for Procenter Unit- 153818-004 /153818-005,D200,177216,140,1,0,0,0
3/1/2022,Halogen- Wall Mounted Light,D200,6316,3,1,0,0,0
3/1/2022,HEINE BP G5 - M-000-09-230-166,D100,1450,34,2,0,0,0
3/1/2022,HEINE BP XXL - M-000-09-323-166,D100,1336,8,1,0,0,0
3/1/2022,HEINE Desktop - A-832-23-420-166,D100,21789,24,2,0,0,0
3/1/2022,HEINE Desktop - A-832-24-420-166,D100,32098,31,3,0,0,0
3/1/2022,HEINE Desktop - A-853-23-420-166,D100,42587,42,2,1,32828,32
3/1/2022,HEINE Desktop - A-853-24-420-166,D100,503262,497,22,4,101299,92
3/1/2022,HEINE Desktop - A-879-23-420-166,D100,16180,20,1,0,0,0
3/1/2022,HEINE System - A‐095-12-930‐166,D100,856781,797,25,3,37038,32
3/1/2022,HEINE System - A‐095-12‐931‐166,D100,487273,562,22,2,14593,15
3/1/2022,HEINE System - A‐095-12-932‐166,D100,94760,115,3,0,0,0
3/1/2022,HEINE Wall - A-095-12-204-166,D100,212383,287,18,1,883,1
3/1/2022,HEINE Wall - A-095-12-205-166,D100,17618,23,1,0,0,0
3/1/2022,HEINE Wall - A-095-12-208-166,D100,980883,1133,51,1,46789,53
3/1/2022,HEINE Wall - A-095-12-209-166,D100,297033,348,8,1,25698,28
3/1/2022,HEINE Wall - A-095-12-210,D100,75436,112,3,0,0,0
3/1/2022,Imaging - EOIS 2D  w/Ceph,D200,34947,1,1,0,0,0
3/1/2022,Imaging - EOIS 2D Pan,D200,126102,6,6,1,23690,1
3/1/2022,Imaging - Preva,D200,2936160,880,150,38,783687,224
3/1/2022,Imaging - Preva Plus,D200,137708,15,3,0,0,0
3/1/2022,Imaging - Sensor,D200,119221,18,6,0,0,0
3/1/2022,Instrument Processing - M11,D100,396567,91,54,9,58488,11
3/1/2022,Instrument Processing - M11,D200,2240434,647,189,38,1040227,357
3/1/2022,Instrument Processing - M3,D200,50286,14,11,0,0,0
3/1/2022,Instrument Processing - M9,D100,72866,21,15,2,8945,2
3/1/2022,Instrument Processing - M9,D200,457160,131,10,1,4473,1
3/1/2022,IQCart2 w/arm - 3 004 1000,D100,2923,3,1,0,0,0
3/1/2022,IQecg - 4 000 0062,D100,2613751,687,103,12,715676,179
3/1/2022,IQvitals - 4 000 0500,D100,344164,203,9,1,32098,20
3/1/2022,IQvitals - 4 000 0510,D100,7469950,2733,136,15,538186,192
3/1/2022,IQvitals - 4 000 0622,D100,8692,4,1,0,0,0
3/1/2022,IQvitals - 4 000 0624,D100,362745,102,8,0,0,0
3/1/2022,IQvitals - 4 000 0722,D100,870054,218,9,4,344175,85
3/1/2022,IQvitals - 4 000 0724,D100,2510984,624,43,4,650707,158
3/1/2022,IQVitals All Mount (3-009-0063),D100,33936,357,11,2,0,7
3/1/2022,IQVitals Mobile Cart - 3 004 2000,D100,17444,46,6,3,8095,21
3/1/2022,LED- Cabinet Mounted Light- CBML-L,D200,100572,44,8,1,7166,3
3/1/2022,LED- Ceiling Mounted Light- CEML-L,D200,757775,322,56,16,141719,59
3/1/2022,LED- Elevance Console Light- 153901-001 / 006,D200,12680,6,1,0,0,0
3/1/2022,LED- Elevance LR Light- 153901-002 / 007,D200,145096,69,16,3,21133,10
3/1/2022,LED- Elevance- Procenter Console Light- 153901-004 / 005,D200,4113,2,1,0,0,0
3/1/2022,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,112275,54,9,5,55633,26
3/1/2022,LED- Track Mounted Light TRML-L,D200,827371,292,45,10,116900,40
3/1/2022,LED- Ultra Console Light,D200,42325,20,4,1,8226,4
3/1/2022,LED- Ultra LR Light- 153915-002 / 004,D200,921571,505,82,28,288734,156
3/1/2022,LED- Wall Mounted Light- WAML-L,D200,401175,175,23,3,43505,19
3/1/2022,Lift Tables - All Models,D300,159938,44,27,5,26096,7
3/1/2022,LoFlo,D300,1741,1,1,0,0,0
3/1/2022,M11-043,D300,133750,31,29,5,22918,5
3/1/2022,M2,D100,498333,527,14,2,18026,18
3/1/2022,M4,D100,1588788,1538,33,2,86794,78
3/1/2022,M5,D100,465639,401,5,1,39168,32
3/1/2022,Manual Stool,D300,1217,11,2,0,0,0
3/1/2022,MDS Services,D100,2218777,78,78,33,866419,33
3/1/2022,MDS Services,D300,825200,19,19,5,199697,5
3/1/2022,Midmark Complete - All Models,D300,419650,30,26,3,53241,3
3/1/2022,Midmark Digital Spirometer - USB version,D100,133936,62,12,0,0,0
3/1/2022,Mobile True Definition Scanner,D200,12595,1,1,0,0,0
3/1/2022,MVP-1-Comfort-LED,D200,174216,21,3,0,0,0
3/1/2022,MVP-1-Trim,D200,56000,7,1,0,0,0
3/1/2022,MVP-1-Trim-LED,D200,338360,41,6,1,8296,1
3/1/2022,MVP-2-Comfort-LED,D200,139848,17,2,0,0,0
3/1/2022,MVP-2-Trim-LED,D200,24888,3,1,0,0,0
3/1/2022,MVP-3-Trim-LED,D200,64000,8,1,0,0,0
3/1/2022,P2,D100,74650,50,1,1,74650,50
3/1/2022,Patient Support Rails + (9A600002),D100,129728,673,23,5,5760,20
3/1/2022,Pivoting Work Surface and Asst Unit- 153659-004,D200,568932,322,45,6,54765,30
3/1/2022,Pivoting Work Surface Only- 153659-003,D200,9297,11,3,0,0,0
3/1/2022,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,1533162,403,67,23,364516,90
3/1/2022,PM-3,D200,5113,1,1,1,5113,1
3/1/2022,PM-4,D200,13531,2,2,0,0,0
3/1/2022,"Procenter Assistant's Unit, Console and Cuspidors",D200,173511,240,49,10,47284,49
3/1/2022,Procenter LR or Console- 153600-001/002/003/020/021,D200,5692134,1071,183,43,1094507,203
3/1/2022,Procenter Wall/ Side Cabinet Units- 153678,D200,264332,54,9,0,0,0
3/1/2022,prod_18605,D200,30792,8,2,0,0,0
3/1/2022,prod_18606,D200,175371,58,5,1,11217,2
3/1/2022,Quick Clean - QC1-001,D200,1552,2,2,0,0,0
3/1/2022,Quick Clean - QC1-001,D300,5873,7,7,0,0,0
3/1/2022,Quick Clean - QC3-001,D100,18823,12,10,3,4921,3
3/1/2022,Quick Clean - QC3-001,D200,134010,97,75,13,20299,15
3/1/2022,Quick Clean - QC3-001,D300,19060,13,13,3,4868,3
3/1/2022,Quick Clean - QC3R-001,D100,3586,8,5,1,288,1
3/1/2022,Quick Clean - QC3R-001,D200,29280,19,14,5,7880,5
3/1/2022,Quick Clean - QC3R-001,D300,5594,3,3,1,2514,1
3/1/2022,Quick Clean - QC6-001,D100,2787,1,1,1,2787,1
3/1/2022,Quick Clean - QC6-001,D200,49802,24,23,5,10288,5
3/1/2022,Quick Clean - QC6-001,D300,6312,3,3,0,0,0
3/1/2022,Quick Clean - QC6R-001,D200,42701,15,8,4,11155,5
3/1/2022,Quick Clean - QC6R-001,D300,3189,1,1,0,0,0
3/1/2022,Quiet Cottages - All Models,D300,1310614,232,24,2,32375,5
3/1/2022,Raintree - All Models,D300,694436,126,22,3,83435,11
3/1/2022,Sani-Kennels - All Models,D300,10638249,5007,135,13,446850,450
3/1/2022,Scavenger,D300,11710,11,10,3,4222,4
3/1/2022,Seating Carthage - All Models,D300,1510,2,1,0,0,0
3/1/2022,Software,D100,24198,151,12,1,0,1
3/1/2022,Software - IQ Path Citrix,D100,83200,87,7,0,0,0
3/1/2022,Stainless Steel Cages - All Models,D300,1474749,2794,115,12,78848,256
3/1/2022,Stainless Steel Kennels - All Models,D300,2765888,960,99,9,61332,57
3/1/2022,Stainless Steel Tubs - All Models,D300,95739,41,22,3,16311,7
3/1/2022,Ultra-Base - All Models,D300,620697,231,13,1,9023,7
3/1/2022,UltraComfort Chair Only- 153592-001,D200,205944,54,10,1,10975,2
3/1/2022,UltraComfort Console Chair- 153592-002,D200,670459,140,1,0,0,0
3/1/2022,UltraComfort LR Chair- 153592-003,D200,300195,66,18,4,49656,13
3/1/2022,UltraTrim Chair Only- 153758-001,D200,651088,157,28,7,178080,44
3/1/2022,UltraTrim Console Chair- 153758-002,D200,335632,81,10,1,19055,4
3/1/2022,UltraTrim LR Chair- 153758-003,D200,4364006,869,147,35,1057665,189
3/1/2022,Units - Assistant - Elevance,D200,83111,11,2,1,7556,1
3/1/2022,V8101 EOIS 3D Small,D200,43775,1,1,0,0,0
3/1/2022,V8201 EOIS 3D Medium,D200,105060,2,2,0,0,0
3/1/2022,Vaporizer,D300,66190,65,17,2,6401,6
3/1/2022,Ventilator,D300,35596,9,3,1,16248,4
3/1/2022,VF-5,D300,1304,4,1,0,0,0
3/1/2022,VME2,D300,1523,1,1,0,0,0
3/1/2022,VMS,D300,93840,43,9,1,2293,1
3/1/2022,VMS Plus,D300,139021,59,16,3,14473,6
3/1/2022,V-Top Surgery Table - All Models,D300,212724,75,38,6,34482,12
3/1/2022,Work Station Power Mount (PMXX),D100,107700,331,11,0,0,0
3/1/2022,Zone Mobile Cart - 2 200 0072,D100,215923,477,17,6,136661,225
3/1/2022,Zone Wall Mount - 2 200 0082,D100,11586,19,2,1,4020,6
4/1/2022,002-10064-00,D100,0,79,5,1,0,40
4/1/2022,002-1895-00,D300,54341,29,4,1,10249,5
4/1/2022,1-100-1603,D100,0,17,2,0,0,0
4/1/2022,120/130 Lights - All Models,D300,166191,61,15,5,92519,31
4/1/2022,203,D100,155465,151,8,1,3191,3
4/1/2022,204,D100,3663440,3298,203,33,655012,621
4/1/2022,204,D200,10548,10,2,2,10548,10
4/1/2022,224,D100,6629535,1750,170,33,1066182,268
4/1/2022,224,D200,11935,3,2,2,11935,3
4/1/2022,225,D100,13723011,2812,143,18,1321282,251
4/1/2022,225,D200,15792,3,1,1,15792,3
4/1/2022,230,D100,1830600,229,67,14,397268,48
4/1/2022,244,D100,605423,74,16,4,156686,18
4/1/2022,244,D200,8705,1,1,0,0,0
4/1/2022,250 - Medical,D100,4577,16,3,0,0,0
4/1/2022,250 Exam Light,D300,298,1,1,1,298,1
4/1/2022,253 - Medical,D100,1531427,1768,100,18,223368,233
4/1/2022,255 - Medical,D100,1160284,510,70,9,68989,28
4/1/2022,255 LED Procedure Light,D300,316309,103,29,5,46863,15
4/1/2022,270,D100,6788,68,8,0,0,0
4/1/2022,270,D200,1555,15,1,1,1555,15
4/1/2022,271,D100,34848,235,1,0,0,0
4/1/2022,272,D100,788140,5832,254,34,95035,665
4/1/2022,273,D100,220411,1227,67,16,41048,215
4/1/2022,274,D100,30956,143,11,0,0,0
4/1/2022,275,D100,7271,24,3,1,3055,10
4/1/2022,276,D100,649476,1662,49,9,115851,278
4/1/2022,277,D100,235337,463,13,3,41328,77
4/1/2022,278,D100,5551,7,1,0,0,0
4/1/2022,279,D100,31650,50,1,0,0,0
4/1/2022,280,D100,1070686,4364,165,14,166517,574
4/1/2022,281,D100,24246,41,12,1,604,1
4/1/2022,282,D100,272130,899,34,4,39519,105
4/1/2022,4-000-0028,D100,467689,189,48,9,61307,24
4/1/2022,425,D100,60656,139,7,2,3043,6
4/1/2022,5860,D300,360160,173,34,8,70074,31
4/1/2022,6212,D100,4047889,3631,68,6,758845,637
4/1/2022,6212,D200,1132,1,1,0,0,0
4/1/2022,6213,D100,955338,744,30,1,8576,7
4/1/2022,6214,D100,346699,441,49,2,2441,3
4/1/2022,6215,D100,1838984,2317,111,15,150947,179
4/1/2022,6216,D100,6105,7,1,1,6105,7
4/1/2022,6217,D100,92531,98,3,0,0,0
4/1/2022,6218,D100,102136,132,3,0,0,0
4/1/2022,6219,D100,107562,102,6,0,0,0
4/1/2022,626 Non Scale Wired,D100,18119721,3138,151,29,2775431,446
4/1/2022,626 Non Scale Wired,D200,37338,6,1,0,0,0
4/1/2022,626 Scale Wired,D100,10484109,1425,36,6,689100,100
4/1/2022,626 Scale Wireless,D100,29194566,4025,203,21,2276471,290
4/1/2022,6281,D100,27154,32,2,0,0,0
4/1/2022,6282,D100,1266516,1418,26,4,114725,122
4/1/2022,6282,D200,1788,2,1,0,0,0
4/1/2022,6282,D300,5410,6,2,0,0,0
4/1/2022,630,D100,9225867,941,162,28,2116618,203
4/1/2022,640,D100,107102,45,8,3,18013,7
4/1/2022,641,D100,3010627,290,52,13,1148626,107
4/1/2022,641- Standard,D200,464127,50,17,4,108223,11
4/1/2022,641- With Rotation,D200,284037,27,9,0,0,0
4/1/2022,646,D100,66741,13,1,1,66741,13
4/1/2022,647,D100,900126,136,30,5,127517,19
4/1/2022,680,D100,654,3,1,0,0,0
4/1/2022,8000-008,D300,13973,2,2,1,6965,1
4/1/2022,8000-008S,D300,219016,30,20,4,53772,7
4/1/2022,8012,D300,415802,526,96,13,64236,74
4/1/2022,8014,D300,10587,5,2,1,2117,1
4/1/2022,8015,D300,7998,3,2,0,0,0
4/1/2022,8019,D300,567144,116,30,10,103160,20
4/1/2022,95,D100,168683,320,12,3,102991,190
4/1/2022,Air Lift Stool,D300,4802,23,4,0,0,0
4/1/2022,Air/Vac - Comp P21,D200,9222,3,3,0,0,0
4/1/2022,Air/Vac - Comp P22,D200,166010,53,4,1,3703,1
4/1/2022,Air/Vac - Comp P32,D200,227408,51,50,4,19952,4
4/1/2022,Air/Vac - Comp P52,D200,610444,113,85,9,80249,14
4/1/2022,Air/Vac - Comp P72,D200,783028,109,69,15,229724,29
4/1/2022,Air/Vac - GV G10,D200,290354,20,20,3,46856,3
4/1/2022,Air/Vac - GV G14,D200,141326,9,8,1,17246,1
4/1/2022,Air/Vac - GV G3,D200,260090,36,31,2,53911,7
4/1/2022,Air/Vac - GV G5,D200,591275,69,46,6,109144,12
4/1/2022,Air/Vac - GV G6,D200,131092,10,10,1,13825,1
4/1/2022,Air/Vac - GV G7,D200,541042,54,39,5,191182,18
4/1/2022,Air/Vac - PV P10,D200,59192,5,1,0,0,0
4/1/2022,Air/Vac - PV P3,D200,365278,64,15,1,6309,1
4/1/2022,Air/Vac - PV P5,D200,69880,9,9,3,25038,3
4/1/2022,Air/Vac - PV P6,D200,97211,9,4,1,11452,1
4/1/2022,Air/Vac - PV P7,D200,169064,18,16,5,50525,5
4/1/2022,Air/Vac - WR CV10,D200,3573,1,1,0,0,0
4/1/2022,Air/Vac - WR CV10R,D200,7562,2,2,0,0,0
4/1/2022,Air/Vac - WR CV5,D200,1671,1,1,0,0,0
4/1/2022,Air/Vac - WR CV5R,D200,1962,1,1,0,0,0
4/1/2022,Air/Vac - WR CV6,D200,2827,1,1,0,0,0
4/1/2022,Air/Vac - WR CV6R,D200,74844,24,11,3,28218,8
4/1/2022,Asepsis 21 Doctor’s Cart- 153740-002,D200,9482,4,2,0,0,0
4/1/2022,Asepsis 21 Duo Cart- 153740-003,D200,14222,4,1,1,14222,4
4/1/2022,Asepsis 21 International Instrument Delivery Systems,D200,123977,26,6,2,74912,14
4/1/2022,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,37604,18,5,2,5734,3
4/1/2022,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,2991000,785,93,6,578059,130
4/1/2022,Assist Arms (9A615001),D100,0,60,1,0,0,0
